상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0106202401A0009477,한국맥도날드부산구서DT점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,26,부산광역시,26410,금정구,26410690,구서2동,2641010700,구서동,2641010700101630002,1,대지,163.0,2.0,부산광역시 금정구 구서동 163-2,264102000010,부산광역시 금정구 중앙대로,1957.0,,2641010700101630002021603,,부산광역시 금정구 중앙대로 1957,609802.0,46229,,,,129.09099519138,35.2589627465482
MA0106202401A0009366,한국맥도날드,부곡점,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,26,부산광역시,26410,금정구,26410590,부곡3동,2641010900,부곡동,2641010900100630011,1,대지,63.0,11.0,부산광역시 금정구 부곡동 63-11,264103135038,부산광역시 금정구 수림로,6.0,,2641010900100630011013932,에스케이,부산광역시 금정구 수림로 6,609755.0,46275,,,,129.091902651392,35.2395544334687
MA0106202401A0009112,한국맥도날드,당감동점,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,26,부산광역시,26230,부산진구,26230670,당감1동,2623010900,당감동,2623010900102820030,1,대지,282.0,30.0,부산광역시 부산진구 당감동 282-30,262303129011,부산광역시 부산진구 동평로,91.0,,2623010900102820030034014,,부산광역시 부산진구 동평로 91,614817.0,47144,,,,129.039549295422,35.1656700785844
MA0106202411A0008502,한국맥도날드부산온천DT점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,26,부산광역시,26260,동래구,26260560,온천2동,2626010800,온천동,2626010800114310004,1,대지,1431.0,4.0,부산광역시 동래구 온천동 1431-4,262602006006,부산광역시 동래구 충렬대로,121.0,,2626010800114310004000001,,부산광역시 동래구 충렬대로 121,607837.0,47733,,,,129.073913638838,35.2064404551276
MA0106202402A0506254,케이에프씨KFC화명역점,코리아,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122760002,1,대지,2276.0,2.0,부산광역시 북구 화명동 2276-2,263202132002,부산광역시 북구 화명대로,32.0,,2632010200122760002015370,,부산광역시 북구 화명대로 32,616852.0,46526,,,,129.01148613446,35.2345740113719
MA0106202401A0008936,한국맥도날드부산엄궁DT점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800103670003,1,대지,367.0,3.0,부산광역시 사상구 엄궁동 367-3,265302006002,부산광역시 사상구 낙동대로,745.0,,2653010800103670003032323,,부산광역시 사상구 낙동대로 745,617831.0,47032,,,,128.969055113859,35.1280500478883
MA0106202404A0011456,버거킹부산구서S점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2641010700100870026,1,대지,87.0,26.0,부산광역시 금정구 구서동 87-26,264103135006,부산광역시 금정구 구서로,20.0,,2641010700100870026020836,,부산광역시 금정구 구서로 20,609854.0,46243,,,,129.089047936426,35.2468760047788
MA0101202505A0013315,롯데리아수영로타리점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26500,수영구,26500780,광안3동,2650010400,광안동,2650010400100500013,1,대지,50.0,13.0,부산광역시 수영구 광안동 50-13,265003131037,부산광역시 수영구 수영로,710.0,1.0,2650010400100500013000078,프라임메디컬빌딩,부산광역시 수영구 수영로 710-1,613800.0,48266,,1,,129.117221274154,35.1676982457502
MA0106202201A0521699,KFC연제이마트,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,26,부산광역시,26470,연제구,26470660,연산2동,2647010200,연산동,2647010200108220007,1,대지,822.0,7.0,부산광역시 연제구 연산동 822-7,264703129044,부산광역시 연제구 연수로,89.0,,2647010200108220007015826,,부산광역시 연제구 연수로 89,611840.0,47604,,,,129.081309508809,35.1761518847322
MA0106202201A0046000,롯데리아사직야구장,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26260,동래구,26260590,사직2동,2626010900,사직동,2626010900109600000,1,대지,960.0,,부산광역시 동래구 사직동 960,262603130009,부산광역시 동래구 사직로,45.0,,2626010900107490005007920,,부산광역시 동래구 사직로 45,607820.0,47874,,,,129.059885196195,35.1944062702306
MA0106202201A0521667,케이에프씨,코리아,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,26,부산광역시,26380,사하구,26380562,하단2동,2638010300,하단동,2638010300105250007,1,대지,525.0,7.0,부산광역시 사하구 하단동 525-7,263803006030,부산광역시 사하구 낙동남로,1403.0,,2638010300105250007000001,,부산광역시 사하구 낙동남로 1403,604852.0,49312,,,,128.965204924429,35.1065922585372
MA0106202208A0010627,버거킹부산기장DT점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26710,기장군,26710250,기장읍,2671025027,기장읍,2671025027100160005,1,대지,16.0,5.0,부산광역시 기장군 기장읍 청강리 16-5,267102006018,부산광역시 기장군 기장읍 기장대로,531.0,,2671025027100160005000002,,부산광역시 기장군 기장읍 기장대로 531,619906.0,46064,,,,129.220240325615,35.2424757052306
MA0106202201A0010462,버거킹부산금정오일뱅크점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26410,금정구,26410580,부곡2동,2641010900,부곡동,2641010900102430008,1,대지,243.0,8.0,부산광역시 금정구 부곡동 243-8,264102000010,부산광역시 금정구 중앙대로,1664.0,,2641010900102430008000001,,부산광역시 금정구 중앙대로 1664,609852.0,46269,,,,129.092053979567,35.2330455442059
MA0106202204A0010404,버거킹부산구평DT점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26380,사하구,26380610,구평동,2638010700,구평동,2638010700100240033,1,대지,24.0,33.0,부산광역시 사하구 구평동 24-33,263802006011,부산광역시 사하구 을숙도대로,767.0,,2638010700100240033000001,,부산광역시 사하구 을숙도대로 767,604817.0,49396,,,,128.988715969301,35.0862474967901
MA0106202201A0046205,롯데지알에스롯데리아롯데광복,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26110,중구,26110510,중앙동,2611011000,중앙동7가,2611011000100200001,1,대지,20.0,1.0,부산광역시 중구 중앙동7가 20-1,261102000010,부산광역시 중구 중앙대로,2.0,,2611011000100200001000001,,부산광역시 중구 중앙대로 2,600017.0,48944,,,,129.036707345866,35.0983104003377
MA0106202201A0046048,롯데리아부산터미날1호,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,26,부산광역시,26410,금정구,26410665,청룡노포동,2641010200,노포동,2641010200101330000,1,대지,133.0,,부산광역시 금정구 노포동 133,264102000010,부산광역시 금정구 중앙대로,2238.0,,2641010200101880002000070,,부산광역시 금정구 중앙대로 2238,609360.0,46204,,,,129.095481123971,35.2846847653064
MA0106202201A0521594,KFC덕천역,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26320,북구,26320560,덕천2동,2632010400,덕천동,2632010400104020041,1,대지,402.0,41.0,부산광역시 북구 덕천동 402-41,263204196191,부산광역시 북구 만덕대로16번길,19.0,,2632010400104020041009271,,부산광역시 북구 만덕대로16번길 19,616820.0,46576,,,,129.007402435933,35.2096976226296
MA0106202201A0010468,비케이알-버거킹,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26470,연제구,26470690,연산5동,2647010200,연산동,2647010200112870004,1,대지,1287.0,4.0,부산광역시 연제구 연산동 1287-4,264702000010,부산광역시 연제구 중앙대로,1087.0,,2647010200112870004012575,,부산광역시 연제구 중앙대로 1087,611839.0,47540,,,,129.080394037415,35.1850169627415
MA0106202201A0046093,롯데리아부산역,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2617010100112080017,1,대지,1208.0,17.0,부산광역시 동구 초량동 1208-17,261702000010,부산광역시 동구 중앙대로,201.0,,2617010100112080017018204,,부산광역시 동구 중앙대로 201,601840.0,48816,,,,129.039369755804,35.1153879103667
MA0106202201A0046173,롯데리아부산비프광장,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47121,슈퍼마켓,26,부산광역시,26110,중구,26110580,남포동,2611014000,남포동5가,2611014000100110003,1,대지,11.0,3.0,부산광역시 중구 남포동5가 11-3,261103006005,부산광역시 중구 구덕로,58.0,1.0,2611014000100110003001992,,부산광역시 중구 구덕로 58-1,600045.0,48953,,,,129.029348134436,35.0982446021329
MA0106202206A0010478,버거킹부산영도DT점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26200,영도구,26200605,봉래2동,2620011800,봉래동4가,2620011800100100001,1,대지,10.0,1.0,부산광역시 영도구 봉래동4가 10-1,262003006003,부산광역시 영도구 태종로,173.0,,2620011800100100001023424,,부산광역시 영도구 태종로 173,606810.0,49006,,,,129.047162330711,35.0945746205602
MA0106202201A0010610,비케이알버거킹부산,사직점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26260,동래구,26260590,사직2동,2626010900,사직동,2626010900100890010,1,대지,89.0,10.0,부산광역시 동래구 사직동 89-10,262603130009,부산광역시 동래구 사직로,58.0,,2626010900100890010008031,,부산광역시 동래구 사직로 58,607815.0,47865,,,,129.059356944801,35.1956588554356
MA0106202208A0010359,비케이알버거킹부산외대점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26410,금정구,26410670,남산동,2641010400,남산동,2641010400109900001,1,대지,990.0,1.0,부산광역시 금정구 남산동 990-1,264103006032,부산광역시 금정구 금샘로,478.0,,2641010400109900001000001,,부산광역시 금정구 금샘로 478,609816.0,46223,,,,129.085656678577,35.2658585536145
MA0101202504A0073270,롯데리아동래허심청점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26260,동래구,26260550,온천1동,2626010800,온천동,2626010800101370000,1,대지,137.0,,부산광역시 동래구 온천동 137,262604190393,부산광역시 동래구 온천장로107번길,32.0,,2626010800101370000013413,허심청,부산광역시 동래구 온천장로107번길 32,607832.0,47709,,1,,129.08268879271,35.2211497440603
MA0106202508A0010891,비케이알버거킹부산,덕천점,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,26,부산광역시,26320,북구,26320560,덕천2동,2632010400,덕천동,2632010400103980006,1,대지,398.0,6.0,부산광역시 북구 덕천동 398-6,263202006007,부산광역시 북구 만덕대로,17.0,,2632010400103980006013716,,부산광역시 북구 만덕대로 17,616816.0,46548,,,,129.006945452873,35.2107595646912
MA0106202508A1601532,롯데리아부산용호메트로시티점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26290,남구,26290570,용호1동,2629010700,용호동,2629010700109580000,1,대지,958.0,,부산광역시 남구 용호동 958,262903131015,부산광역시 남구 분포로,61.0,,2629010700109580000000002,빌리브센트로,부산광역시 남구 분포로 61,608091.0,48515,,,,129.111899507112,35.1312223870422
MA0106202512A2205726,롯데리아,경성대점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600100720006,1,대지,72.0,6.0,부산광역시 남구 대연동 72-6,262903131037,부산광역시 남구 수영로,300.0,,2629010600100720006000338,,부산광역시 남구 수영로 300,608805.0,48499,,,,129.099227408159,35.1366783648146
MA0106202201A0010650,버거킹,부산대점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26410,금정구,26410610,장전2동,2641010800,장전동,2641010800103110003,1,대지,311.0,3.0,부산광역시 금정구 장전동 311-3,264103006033,부산광역시 금정구 금정로,66.0,,2641010800103110004029156,,부산광역시 금정구 금정로 66,609392.0,46291,,,,129.086628527417,35.2304808488856
MA0106202201A0513061,롯데리아DT점,해운대,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600105680009,1,대지,568.0,9.0,부산광역시 남구 대연동 568-9,262903131029,부산광역시 남구 유엔로,202.0,,2629010600105680009001395,,부산광역시 남구 유엔로 202,608810.0,48529,,,,129.09834899315,35.1298087381699
MA0106202201A0521746,KFC부산구서DT,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2641010700100830001,1,대지,83.0,1.0,부산광역시 금정구 구서동 83-1,264102000010,부산광역시 금정구 중앙대로,1824.0,,2641010700100830001030003,,부산광역시 금정구 중앙대로 1824,609854.0,46250,,,,129.092881046493,35.24727834499
MA0106202201A0010534,버거킹부산정관DT점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26710,기장군,26710256,정관읍,2671025628,정관읍,2671025628107080001,1,대지,708.0,1.0,부산광역시 기장군 정관읍 용수리 708-1,267103140060,부산광역시 기장군 정관읍 용수로,48.0,,2671025628107080001000001,,부산광역시 기장군 정관읍 용수로 48,619963.0,46004,,,,129.176264595075,35.327214419821
MA0106202201A0045981,롯데리아부산기장,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26710,기장군,26710250,기장읍,2671025021,기장읍,2671025021102800001,1,대지,280.0,1.0,부산광역시 기장군 기장읍 동부리 280-1,267103140036,부산광역시 기장군 기장읍 읍내로,114.0,,2671025021102800001003788,,부산광역시 기장군 기장읍 읍내로 114,619905.0,46065,,,,129.216900977221,35.2448888712605
